Datum,Typ,Uppgift,#M,,,#O,,,SL
2020-11-30 09:04:01,create,5 - uppgift 4,2,,,8,,,0m 46.8s
2020-11-30 09:00:03,create,3b - uppgift 3,6,,,18,,,3m 11.1s
2020-11-30 08:58:20,create,2 - uppgift 1,2,,,4,,,1m 9.1s
2020-11-27 09:33:57,create,3b - uppgift 3,2,,,6,,,0m 57.2s
2020-11-27 09:33:34,create,3b - uppgift 2,1,,,3,,,0m 19.7s
2020-11-27 09:32:14,create,3b - uppgift 4,4,,,12,,,1m 16.3s
2020-11-27 09:31:54,create,3b - uppgift 8,1,,,3,,,0m 18.0s
2020-11-27 09:31:34,create,3b - uppgift 9,1,,,3,,,0m 18.3s
2020-11-27 08:54:39,create,3b - uppgift 5,2,,,6,,,0m 57.5s
2020-11-27 08:51:09,create,3b - uppgift 3,7,,,21,,,3m 27.6s
2020-11-27 08:50:03,create,3b - uppgift 1,2,,,6,,,0m 58.0s
2020-11-27 08:49:36,create,4 - uppgift 4,1,,,3,,,0m 22.4s
2020-11-27 08:48:20,create,4 - uppgift 1,2,,,8,,,1m 13.7s
2020-11-26 08:43:28,create,3b - uppgift 4,8,,,24,,,2m 13.8s
2020-11-26 08:43:22,create,1 - uppgift 2,0,,,0,,,0m 1.2s
2020-11-26 08:42:59,create,3b - uppgift 1,1,,,3,,,0m 18.0s
2020-11-26 08:38:27,create,3b - uppgift 1,11,,,33,,,4m 28.7s
2020-11-25 09:30:58,create,1 - uppgift 4,0,,,0,,,0m 1.4s
2020-11-25 09:30:55,create,1 - uppgift 2,0,,,0,,,0m 1.3s
2020-11-25 09:30:53,create,1 - uppgift 1,0,,,0,,,0m 1.1s
2020-11-25 09:29:49,create,3b - uppgift 6,2,,,6,,,0m 57.8s
2020-11-25 09:29:39,create,3b - uppgift 8,0,,,0,,,0m 2.3s
2020-11-25 09:25:20,create,3b - uppgift 5,6,,,18,,,4m 11.3s
2020-11-25 09:20:58,create,2 - uppgift 6,5,,,10,,,3m 3.1s
2020-11-25 09:20:53,create,1 - uppgift 3,0,,,0,,,0m 0.9s
2020-11-25 09:20:50,create,1 - uppgift 1,0,,,0,,,0m 1.2s
2020-11-25 09:20:43,create,1 - uppgift 5,0,,,0,,,0m 5.4s
2020-11-25 09:20:02,create,3b - uppgift 1,1,,,3,,,0m 35.7s
2020-11-25 09:17:43,create,3b - uppgift 3,5,,,15,,,2m 17.2s
2020-11-25 09:17:17,create,3b - uppgift 6,0,,,0,,,0m 15.2s
2020-11-25 09:17:09,create,1 - uppgift 4,0,,,0,,,0m 1.7s
2020-11-25 09:17:07,create,1 - uppgift 2,0,,,0,,,0m 1.3s
2020-11-25 09:17:04,create,1 - uppgift 3,0,,,0,,,0m 1.5s
2020-11-25 09:16:55,create,1 - uppgift 2,0,,,0,,,0m 0.9s
2020-11-25 09:16:52,create,1 - uppgift 6,0,,,0,,,0m 1.5s
2020-11-25 09:16:48,create,1 - uppgift 2,0,,,0,,,0m 1.4s
2020-11-25 09:16:44,create,1 - uppgift 1,0,,,0,,,0m 2.5s
2020-11-25 09:16:36,create,1 - uppgift 2,0,,,0,,,0m 2.6s
2020-11-25 09:16:30,create,3b - uppgift 6,0,,,0,,,0m 2.6s
2020-11-25 09:15:52,create,3b - uppgift 6,1,,,3,,,0m 36.4s
2020-11-25 09:15:47,create,3b - uppgift 1,0,,,0,,,0m 2.8s
2020-11-25 09:15:35,create,3b - uppgift 1,0,,,0,,,0m 8.1s
2020-11-25 09:14:37,create,3b - uppgift 3,2,,,6,,,0m 56.1s
2020-11-25 09:14:33,create,3b - uppgift 4,0,,,0,,,0m 3.0s
2020-11-25 09:13:56,create,3b - uppgift 8,1,,,3,,,0m 18.9s
2020-11-25 09:13:45,create,3b - uppgift 1,0,,,0,,,0m 1.8s
2020-11-25 09:12:33,create,3b - uppgift 4,3,,,9,,,1m 9.8s
2020-11-25 09:09:16,create,3b - uppgift 1,5,,,15,,,3m 13.6s
2020-11-25 09:08:52,create,3b - uppgift 1,1,,,3,,,0m 22.8s
2020-11-25 09:08:18,create,3b - uppgift 4,1,,,3,,,0m 31.9s
2020-11-25 09:06:37,create,3b - uppgift 1,4,,,12,,,1m 39.1s
2020-11-25 09:06:21,create,1 - uppgift 1,1,,,1,,,0m 10.0s
2020-11-23 08:59:10,create,3b - uppgift 8,1,,,3,,,1m 2.8s
2020-11-23 08:59:02,create,1 - uppgift 1,0,,,0,,,0m 1.7s
2020-11-23 08:55:11,create,3b - uppgift 3,9,,,27,,,3m 45.7s
2020-11-23 08:51:34,create,3b - uppgift 4,12,,,36,,,3m 33.6s
2020-11-23 08:46:34,create,3b - uppgift 1,13,,,39,,,4m 55.6s
2020-11-19 08:28:02,create,2 - uppgift 1,3,,,6,,,1m 4.0s
2020-11-19 08:26:12,create,1 - uppgift 5,7,,,7,,,1m 45.9s
2020-11-19 08:25:30,create,2 - uppgift 1,2,,,4,,,0m 34.2s
2020-11-19 08:25:02,create,2 - uppgift 1,1,,,2,,,0m 24.9s
2020-11-19 08:24:25,create,2 - uppgift 1,2,,,4,,,0m 36.0s
2020-11-19 08:22:52,create,2 - uppgift 1,5,,,10,,,1m 29.5s
2020-11-18 08:48:43,create,1 - uppgift 6,6,,,6,,,2m 11.0s
2020-11-18 08:47:22,create,1 - uppgift 4,4,,,4,,,1m 16.9s
2020-11-18 08:46:37,create,1 - uppgift 2,3,,,3,,,0m 43.3s
2020-11-18 08:45:38,create,2 - uppgift 4,1,,,2,,,0m 25.7s
2020-11-18 08:44:45,create,2 - uppgift 6,3,,,6,,,0m 50.6s
2020-11-18 08:43:33,create,2 - uppgift 4,4,,,8,,,1m 10.5s
2020-11-18 08:42:45,create,2 - uppgift 5,3,,,6,,,0m 41.1s
2020-11-18 08:41:27,create,2 - uppgift 1,4,,,8,,,1m 7.4s
2020-11-18 08:41:05,create,1 - uppgift 2,1,,,1,,,0m 14.1s
2020-11-18 08:39:40,create,1 - uppgift 2,6,,,6,,,1m 22.2s
2020-11-18 08:38:28,create,1 - uppgift 1,4,,,4,,,1m 9.3s
2020-11-17 13:36:24,create,2 - uppgift 1,1,,,2,,,0m 11.1s
2020-11-17 13:36:19,create,2 - uppgift 3,0,,,0,,,0m 2.6s
2020-11-17 13:36:11,create,2 - uppgift 6,0,,,0,,,0m 6.4s
2020-11-17 13:34:07,create,2 - uppgift 6,5,,,10,,,2m 1.4s
2020-11-17 13:32:10,create,2 - uppgift 5,5,,,10,,,1m 53.9s
2020-11-17 13:28:35,create,2 - uppgift 4,7,,,14,,,3m 29.3s
2020-11-17 13:28:32,create,2 - uppgift 2,0,,,0,,,0m 1.6s
2020-11-17 13:28:19,create,1 - uppgift 7,0,,,0,,,0m 5.1s
2020-11-16 09:02:52,create,1 - uppgift 1,1,,,1,,,0m 15.1s
2020-11-16 09:01:49,create,2 - uppgift 6,4,,,8,,,0m 50.6s
2020-11-16 08:56:41,create,2 - uppgift 2,19,,,38,,,5m 6.1s
2020-11-16 08:56:23,create,1 - uppgift 5,2,,,2,,,0m 14.1s
2020-11-16 08:56:15,create,1 - uppgift 3,1,,,1,,,0m 6.3s
2020-11-16 08:55:47,create,1 - uppgift 1,2,,,2,,,0m 26.2s
2020-11-13 09:46:47,create,1 - uppgift 3,0,,,0,,,0m 2.2s
2020-11-13 09:46:37,create,1 - uppgift 7,1,,,1,,,0m 7.8s
2020-11-13 08:55:59,create,1 - uppgift 6,5,,,5,,,24m 9.1s
2020-11-13 08:54:39,create,1 - uppgift 4,5,,,5,,,1m 17.2s
2020-11-13 08:53:08,create,1 - uppgift 2,5,,,5,,,1m 28.4s
2020-11-13 08:52:03,create,2 - uppgift 5,3,,,6,,,0m 49.4s
2020-11-13 08:51:17,create,1 - uppgift 5,2,,,2,,,0m 26.1s
2020-11-13 08:51:02,create,1 - uppgift 3,1,,,1,,,0m 14.2s
2020-11-13 08:50:58,create,1 - uppgift 2,0,,,0,,,0m 1.9s
2020-11-13 08:50:54,create,1 - uppgift 4,0,,,0,,,0m 2.7s
2020-11-13 08:50:49,create,1 - uppgift 1,0,,,0,,,0m 3.4s
2020-11-13 08:48:22,create,2 - uppgift 6,7,,,14,,,2m 14.4s
2020-11-12 08:52:22,create,2 - uppgift 5,10,,,20,,,22m 4.2s
2020-11-12 08:50:35,create,2 - uppgift 2,7,,,14,,,1m 44.9s
2020-11-12 08:50:24,create,2 - uppgift 5,0,,,0,,,0m 1.1s
2020-11-12 08:48:19,create,2 - uppgift 3,8,,,16,,,1m 55.9s
2020-11-12 08:47:53,create,2 - uppgift 1,1,,,2,,,0m 22.9s
2020-11-12 08:45:55,create,2 - uppgift 6,8,,,16,,,1m 55.1s
