Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-01-29 08:56:14,create,6 - uppgift 1,0,,,0,,,0m 2.6s
2021-01-29 08:54:16,create,6 - uppgift 2,2,,,12,,,1m 53.1s
2021-01-29 08:53:10,create,6 - uppgift 4,2,,,8,,,1m 3.2s
2021-01-29 08:51:20,create,6 - uppgift 3,1,,,5,,,1m 46.0s
2021-01-29 08:47:29,create,6 - uppgift 5,6,,,30,,,3m 45.9s
2021-01-29 08:44:30,create,5 - uppgift 4,5,,,20,,,2m 51.5s
2021-01-29 08:44:04,create,6 - uppgift 1,1,,,4,,,0m 16.0s
2021-01-28 08:56:33,create,4 - uppgift 4,1,,,3,,,0m 42.7s
2021-01-28 08:53:57,create,4 - uppgift 2,3,,,12,,,2m 32.0s
2021-01-28 08:50:34,create,3b - uppgift 5,4,,,12,,,3m 16.1s
2021-01-28 08:50:14,create,3b - uppgift 4,1,,,3,,,0m 15.1s
2021-01-28 08:49:14,create,3b - uppgift 2,2,,,6,,,0m 57.7s
2021-01-28 08:48:26,create,3b - uppgift 8,1,,,3,,,0m 34.5s
2021-01-28 08:48:19,create,3b - uppgift 7,0,,,0,,,0m 4.2s
2021-01-28 08:47:41,create,3b - uppgift 9,1,,,3,,,0m 33.6s
2021-01-28 08:45:12,create,3b - uppgift 5,2,,,6,,,2m 26.0s
2021-01-28 08:43:42,create,3b - uppgift 4,3,,,9,,,1m 24.3s
2021-01-27 09:03:24,create,3b - uppgift 3,2,,,6,,,1m 13.8s
2021-01-27 09:02:26,create,3b - uppgift 8,1,,,3,,,0m 30.2s
2021-01-27 09:01:06,create,3b - uppgift 5,0,,,0,,,1m 9.3s
2021-01-27 08:59:02,create,3b - uppgift 3,1,,,3,,,1m 26.6s
2021-01-27 08:55:19,create,3b - uppgift 6,5,,,15,,,3m 38.4s
2021-01-27 08:52:07,create,3b - uppgift 5,4,,,12,,,2m 58.2s
2021-01-27 08:51:47,create,4 - uppgift 1,0,,,0,,,0m 4.0s
2021-01-26 09:03:30,create,3b - uppgift 4,1,,,3,,,0m 29.9s
2021-01-26 09:02:27,create,3b - uppgift 2,3,,,9,,,1m 0.3s
2021-01-26 09:01:58,create,3b - uppgift 7,1,,,3,,,0m 25.0s
2021-01-26 09:01:03,create,3b - uppgift 5,0,,,0,,,0m 49.7s
2021-01-26 09:00:20,create,4 - uppgift 2,1,,,4,,,0m 32.4s
2021-01-26 08:59:43,create,4 - uppgift 4,2,,,6,,,0m 33.2s
2021-01-26 08:51:15,create,4 - uppgift 4,12,,,36,,,8m 27.0s
2021-01-26 08:49:21,create,4 - uppgift 2,4,,,16,,,1m 50.8s
2021-01-22 09:01:29,create,2 - uppgift 5,0,,,0,,,0m 1.4s
2021-01-22 09:01:25,create,2 - uppgift 1,0,,,0,,,0m 1.3s
