Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-03-24 11:33:54,create,1 - uppgift 2,1,,,1,,,2m 33.9s
2021-03-24 11:31:53,create,3b - uppgift 1,1,,,3,,,1m 55.7s
2021-03-24 11:31:26,create,3b - uppgift 10,1,,,3,,,0m 23.2s
2021-03-24 11:31:23,create,3b - uppgift 11,0,,,0,,,0m 1.0s
2021-03-24 11:30:59,create,3b - uppgift 12,1,,,3,,,0m 21.6s
2021-03-24 11:30:19,create,3b - uppgift 13,1,,,3,,,0m 36.7s
2021-03-24 11:29:32,create,3b - uppgift 3,1,,,3,,,0m 40.6s
2021-03-24 11:29:26,create,3b - uppgift 1,0,,,0,,,0m 4.0s
2021-03-24 11:29:11,create,1 - uppgift 5,1,,,1,,,0m 5.9s
2021-03-24 08:24:41,create,3a - uppgift 10,1,,,3,,,0m 42.5s
2021-03-24 08:23:36,create,3a - uppgift 12,1,,,3,,,0m 58.4s
2021-03-24 08:23:16,create,3a - uppgift 11,0,,,0,,,0m 15.7s
2021-03-24 08:22:25,create,3a - uppgift 10,1,,,3,,,0m 49.1s
2021-03-24 08:21:46,create,3b - uppgift 8,1,,,3,,,0m 31.1s
2021-03-24 08:21:43,create,3b - uppgift 7,0,,,0,,,0m 0.8s
2021-03-24 08:19:26,create,3b - uppgift 14,2,,,6,,,2m 15.1s
2021-03-24 08:18:55,create,3b - uppgift 1,0,,,0,,,0m 0.8s
2021-03-24 08:18:22,create,3b - uppgift 3,1,,,3,,,0m 17.6s
2021-03-24 08:18:07,create,3b - uppgift 1,0,,,0,,,0m 12.1s
2021-03-24 08:17:26,create,3b - uppgift 3,1,,,3,,,0m 36.9s
2021-03-24 08:17:21,create,3a - uppgift 4,0,,,0,,,0m 0.5s
2021-03-24 08:17:18,create,3b - uppgift 4,0,,,0,,,0m 0.7s
2021-03-24 08:17:15,create,3b - uppgift 1,0,,,0,,,0m 2.0s
2021-03-24 08:15:58,create,3b - uppgift 6,0,,,0,,,0m 2.0s
2021-03-24 08:15:55,create,3b - uppgift 1,0,,,0,,,0m 1.6s
2021-03-24 08:15:52,create,3b - uppgift 1,0,,,0,,,0m 0.7s
2021-03-23 08:30:32,create,3b - uppgift 1,1,,,3,,,1m 7.4s
2021-03-23 08:30:29,create,3b - uppgift 1,0,,,0,,,0m 1.1s
2021-03-23 08:30:22,create,3b - uppgift 7,0,,,0,,,0m 1.3s
2021-03-23 08:27:56,create,3b - uppgift 1,2,,,6,,,2m 21.2s
2021-03-23 08:27:44,create,3b - uppgift 3,0,,,0,,,0m 9.6s
2021-03-23 08:26:22,create,3b - uppgift 4,1,,,3,,,1m 18.5s
2021-03-23 08:25:56,create,3b - uppgift 10,1,,,3,,,0m 23.5s
2021-03-23 08:25:22,create,3b - uppgift 10,1,,,3,,,0m 32.1s
2021-03-23 08:23:27,create,3b - uppgift 13,1,,,3,,,1m 53.9s
2021-03-23 08:22:27,create,3b - uppgift 14,1,,,3,,,0m 55.0s
2021-03-23 08:21:46,create,3b - uppgift 8,1,,,3,,,0m 21.6s
2021-03-23 08:21:03,create,3b - uppgift 3,0,,,0,,,0m 38.2s
2021-03-23 08:19:17,create,3b - uppgift 1,1,,,3,,,1m 42.8s
2021-03-22 11:32:14,create,3b - uppgift 1,1,,,3,,,30m 10.1s
2021-03-22 11:24:38,create,3b - uppgift 3,3,,,9,,,7m 34.4s
2021-03-22 11:24:09,create,3b - uppgift 3,1,,,3,,,0m 24.8s
2021-03-22 11:22:17,create,3b - uppgift 1,2,,,6,,,1m 48.8s
2021-03-19 10:47:17,create,1 - uppgift 7,0,,,0,,,0m 4.6s
2021-03-19 10:46:59,create,1 - uppgift 2,1,,,1,,,0m 12.7s
2021-03-19 10:46:41,create,1 - uppgift 5,1,,,1,,,0m 15.9s
2021-03-19 10:46:07,create,3b - uppgift 7,1,,,3,,,0m 30.3s
2021-03-19 10:45:44,create,3b - uppgift 8,1,,,3,,,0m 21.0s
2021-03-19 10:45:41,create,3b - uppgift 8,0,,,0,,,0m 1.5s
2021-03-19 10:38:55,create,3b - uppgift 1,2,,,6,,,6m 43.6s
2021-03-19 10:38:03,create,3b - uppgift 3,1,,,3,,,0m 46.9s
2021-03-19 10:35:54,create,3b - uppgift 3,1,,,3,,,2m 5.9s
2021-03-19 10:35:27,create,3b - uppgift 3,1,,,3,,,0m 25.6s
2021-03-19 10:34:15,create,3b - uppgift 1,1,,,3,,,1m 10.1s
2021-03-17 11:15:32,create,3a - uppgift 12,1,,,3,,,0m 22.9s
2021-03-17 11:15:28,create,3a - uppgift 10,0,,,0,,,0m 3.3s
2021-03-17 11:13:03,create,3a - uppgift 10,4,,,12,,,2m 21.3s
2021-03-17 11:13:01,create,3a - uppgift 11,0,,,0,,,0m 0.7s
2021-03-17 11:12:56,create,3a - uppgift 6,0,,,0,,,0m 0.9s
2021-03-17 11:12:50,create,3a - uppgift 1,0,,,0,,,0m 2.3s
2021-03-17 11:12:44,create,3a - uppgift 1,0,,,0,,,0m 2.2s
2021-03-17 11:12:11,create,3a - uppgift 12,1,,,3,,,0m 26.4s
2021-03-17 11:11:33,create,3a - uppgift 1,1,,,3,,,0m 33.6s
2021-03-17 11:10:57,create,3b - uppgift 8,1,,,3,,,0m 30.4s
2021-03-17 11:10:53,create,3b - uppgift 4,0,,,0,,,0m 0.6s
2021-03-17 11:09:51,create,3b - uppgift 1,1,,,3,,,0m 59.5s
2021-03-17 11:09:46,create,3b - uppgift 10,0,,,0,,,0m 0.7s
2021-03-17 11:09:11,create,3b - uppgift 15,1,,,3,,,0m 32.7s
2021-03-17 11:05:26,create,3b - uppgift 1,2,,,6,,,3m 39.8s
2021-03-17 11:02:01,create,3b - uppgift 1,2,,,6,,,2m 6.6s
2021-03-17 11:01:19,create,3b - uppgift 3,1,,,3,,,0m 37.4s
2021-03-17 08:29:41,create,3b - uppgift 3,1,,,3,,,56m 4.2s
2021-03-17 08:26:42,create,1 - uppgift 5,1,,,1,,,0m 5.3s
2021-03-17 08:26:07,create,3a - uppgift 7,0,,,0,,,0m 25.4s
2021-03-17 08:24:57,create,3b - uppgift 1,1,,,3,,,0m 57.2s
2021-03-17 08:23:39,create,3b - uppgift 4,1,,,3,,,0m 23.9s
2021-03-17 08:22:24,create,3b - uppgift 1,1,,,3,,,1m 9.7s
2021-03-17 08:21:59,create,3b - uppgift 8,1,,,3,,,0m 23.4s
2021-03-17 08:20:27,create,3b - uppgift 8,1,,,3,,,1m 28.4s
2021-03-17 08:20:17,create,3b - uppgift 8,0,,,0,,,0m 1.1s
2021-03-17 08:16:28,create,3b - uppgift 1,1,,,3,,,3m 41.8s
2021-03-16 08:26:43,create,3b - uppgift 5,0,,,0,,,1m 25.1s
2021-03-16 08:26:37,create,3b - uppgift 1,0,,,0,,,0m 1.3s
2021-03-16 08:25:23,create,3b - uppgift 10,0,,,0,,,1m 11.7s
